timestamp_ms,open,high,low,close,base_volume,usdt_volume,quote_volume,datetime_utc,venue,product_type,symbol
1767339360000,4377.0,4378.54,4377.0,4378.54,0.06,262.7124,262.7124,2026-01-02 07:36:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339420000,4378.54,4378.99,4378.54,4378.99,0.01,43.7899,43.7899,2026-01-02 07:37:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339480000,4378.99,4378.99,4377.07,4377.07,0.44,1926.1597,1926.1597,2026-01-02 07:38:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339540000,4377.07,4378.0,4377.06,4378.0,1.83,8010.3817,8010.3817,2026-01-02 07:39:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339600000,4378.0,4378.0,4376.84,4376.84,0.3,1313.0548,1313.0548,2026-01-02 07:40:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339660000,4376.84,4377.13,4374.71,4376.81,0.43,1881.7557,1881.7557,2026-01-02 07:41:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339720000,4376.81,4376.81,4373.19,4375.04,1.18,5161.7891,5161.7891,2026-01-02 07:42:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339780000,4375.04,4375.04,4370.46,4373.97,4.79,20939.0179,20939.0179,2026-01-02 07:43:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339840000,4373.97,4375.03,4372.53,4373.62,0.82,3586.7944,3586.7944,2026-01-02 07:44:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339900000,4373.62,4374.2,4373.62,4374.0,0.76,3324.3019,3324.3019,2026-01-02 07:45:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767339960000,4374.0,4377.54,4374.0,4377.54,0.2,875.4965,875.4965,2026-01-02 07:46:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340020000,4377.54,4377.54,4377.54,4377.54,0.0,0.0,0.0,2026-01-02 07:47:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340080000,4377.54,4377.54,4377.54,4377.54,0.0,0.0,0.0,2026-01-02 07:48:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340140000,4377.54,4378.99,4375.02,4375.02,1.23,5384.0964,5384.0964,2026-01-02 07:49:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340200000,4375.02,4375.02,4375.02,4375.02,0.0,0.0,0.0,2026-01-02 07:50:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340260000,4375.02,4376.56,4368.76,4374.52,8.26,36108.9564,36108.9564,2026-01-02 07:51:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340320000,4374.52,4374.52,4374.52,4374.52,0.0,0.0,0.0,2026-01-02 07:52:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340380000,4374.52,4374.52,4374.52,4374.52,0.0,0.0,0.0,2026-01-02 07:53:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340440000,4374.52,4377.75,4374.52,4377.75,0.12,525.33,525.33,2026-01-02 07:54:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340500000,4377.75,4377.75,4377.75,4377.75,0.0,0.0,0.0,2026-01-02 07:55:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340560000,4377.75,4380.98,4377.05,4377.05,1.68,7357.5075,7357.5075,2026-01-02 07:56:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340620000,4377.05,4380.89,4377.05,4380.89,1.32,5779.8207,5779.8207,2026-01-02 07:57:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340680000,4380.89,4380.89,4380.89,4380.89,0.0,0.0,0.0,2026-01-02 07:58:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340740000,4380.89,4380.98,4380.89,4380.98,0.02,87.6196,87.6196,2026-01-02 07:59:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340800000,4380.98,4380.98,4380.01,4380.97,0.31,1358.0311,1358.0311,2026-01-02 08:00:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340860000,4380.97,4381.29,4379.8,4379.8,0.59,2584.6545,2584.6545,2026-01-02 08:01:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340920000,4379.8,4379.8,4379.8,4379.8,0.0,0.0,0.0,2026-01-02 08:02:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767340980000,4379.8,4381.29,4379.41,4381.29,0.07,306.6527,306.6527,2026-01-02 08:03:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341040000,4381.29,4381.29,4379.93,4379.93,0.02,87.5986,87.5986,2026-01-02 08:04:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341100000,4379.93,4382.45,4379.93,4382.45,0.82,3593.3861,3593.3861,2026-01-02 08:05:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341160000,4382.45,4385.55,4380.61,4382.01,16.65,73005.7498,73005.7498,2026-01-02 08:06:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341220000,4382.01,4382.01,4382.01,4382.01,0.0,0.0,0.0,2026-01-02 08:07:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341280000,4382.01,4385.79,4382.01,4385.79,0.02,87.7158,87.7158,2026-01-02 08:08:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341340000,4385.79,4390.03,4385.79,4390.0,6.25,27435.0463,27435.0463,2026-01-02 08:09:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341400000,4390.0,4390.03,4385.08,4385.15,0.21,921.3685,921.3685,2026-01-02 08:10:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341460000,4385.15,4387.42,4385.15,4387.42,0.01,43.8742,43.8742,2026-01-02 08:11:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341520000,4387.42,4387.42,4383.23,4383.77,0.35,1534.2002,1534.2002,2026-01-02 08:12:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341640000,4386.63,4389.78,4385.43,4389.78,0.58,2545.3737,2545.3737,2026-01-02 08:14:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341700000,4389.78,4389.78,4385.52,4385.52,0.16,701.7498,701.7498,2026-01-02 08:15:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341760000,4385.52,4387.71,4382.06,4382.06,0.35,1535.1921,1535.1921,2026-01-02 08:16:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341820000,4382.06,4383.9,4382.06,4383.75,0.26,1139.8089,1139.8089,2026-01-02 08:17:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341880000,4383.75,4385.38,4382.82,4382.82,0.61,2673.8446,2673.8446,2026-01-02 08:18:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767341940000,4382.82,4383.17,4382.15,4382.23,0.13,569.7313,569.7313,2026-01-02 08:19:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342000000,4382.23,4382.23,4382.23,4382.23,0.0,0.0,0.0,2026-01-02 08:20:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342060000,4382.23,4382.23,4382.23,4382.23,0.0,0.0,0.0,2026-01-02 08:21:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342120000,4382.23,4382.23,4382.23,4382.23,0.0,0.0,0.0,2026-01-02 08:22:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342180000,4382.23,4386.16,4382.18,4386.16,0.76,3331.3095,3331.3095,2026-01-02 08:23:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342240000,4386.16,4386.16,4386.16,4386.16,0.02,87.7232,87.7232,2026-01-02 08:24:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342300000,4386.16,4386.16,4382.88,4382.88,0.22,964.3953,964.3953,2026-01-02 08:25:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342360000,4382.88,4383.8,4382.88,4383.8,0.05,219.19,219.19,2026-01-02 08:26:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342420000,4383.8,4384.15,4382.88,4382.88,1.19,5216.5434,5216.5434,2026-01-02 08:27:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342480000,4382.88,4384.09,4382.88,4383.42,0.84,3682.382,3682.382,2026-01-02 08:28:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342540000,4383.42,4383.42,4382.88,4382.88,0.23,1008.0624,1008.0624,2026-01-02 08:29:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342600000,4382.88,4383.13,4382.88,4382.88,0.16,701.2833,701.2833,2026-01-02 08:30:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342660000,4382.88,4385.92,4381.98,4381.98,0.19,832.6162,832.6162,2026-01-02 08:31:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342720000,4381.98,4381.98,4381.98,4381.98,0.08,350.5584,350.5584,2026-01-02 08:32:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342780000,4381.98,4384.56,4381.98,4382.12,0.26,1139.457,1139.457,2026-01-02 08:33:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342840000,4382.12,4389.36,4382.12,4389.36,1.12,4913.1433,4913.1433,2026-01-02 08:34:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342900000,4389.36,4389.36,4388.3,4388.79,0.08,351.1006,351.1006,2026-01-02 08:35:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767342960000,4388.79,4388.79,4385.29,4385.29,0.12,526.441,526.441,2026-01-02 08:36:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343020000,4385.29,4389.37,4385.29,4386.38,0.69,3027.5817,3027.5817,2026-01-02 08:37:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343080000,4386.38,4388.79,4385.52,4387.63,0.37,1623.3095,1623.3095,2026-01-02 08:38:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343140000,4387.63,4387.63,4384.99,4384.99,0.07,306.9692,306.9692,2026-01-02 08:39:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343200000,4384.99,4384.99,4384.99,4384.99,0.0,0.0,0.0,2026-01-02 08:40:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343260000,4384.99,4387.7,4384.99,4386.78,0.54,2368.9132,2368.9132,2026-01-02 08:41:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343320000,4386.78,4387.48,4386.78,4387.48,0.36,1579.3344,1579.3344,2026-01-02 08:42:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343380000,4387.48,4387.48,4387.01,4387.01,0.12,526.4412,526.4412,2026-01-02 08:43:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343440000,4387.01,4388.75,4387.01,4388.75,0.01,43.8875,43.8875,2026-01-02 08:44:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343500000,4388.75,4388.75,4387.63,4387.63,0.28,1228.591,1228.591,2026-01-02 08:45:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343560000,4387.63,4395.0,4387.63,4395.0,4.41,19375.7579,19375.7579,2026-01-02 08:46:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343620000,4395.0,4396.57,4394.99,4396.57,1.58,6945.226,6945.226,2026-01-02 08:47:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343680000,4396.57,4398.0,4393.64,4394.29,4.78,21014.1779,21014.1779,2026-01-02 08:48:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343740000,4394.29,4394.29,4391.68,4393.79,0.38,1669.4198,1669.4198,2026-01-02 08:49:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343800000,4393.79,4393.79,4390.65,4390.65,0.21,922.3701,922.3701,2026-01-02 08:50:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343860000,4390.65,4394.77,4390.65,4394.77,0.14,615.0602,615.0602,2026-01-02 08:51:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343920000,4394.77,4397.99,4394.13,4394.13,1.38,6066.3473,6066.3473,2026-01-02 08:52:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767343980000,4394.13,4396.42,4392.96,4396.21,0.63,2768.7727,2768.7727,2026-01-02 08:53:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344040000,4396.21,4396.79,4395.48,4395.48,0.34,1494.7181,1494.7181,2026-01-02 08:54:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344100000,4395.48,4395.48,4391.38,4391.38,0.5,2196.0338,2196.0338,2026-01-02 08:55:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344160000,4391.38,4394.53,4391.38,4394.53,0.01,43.9453,43.9453,2026-01-02 08:56:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344220000,4394.53,4394.53,4394.53,4394.53,0.0,0.0,0.0,2026-01-02 08:57:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344280000,4394.53,4394.53,4387.63,4389.12,1.14,5004.9492,5004.9492,2026-01-02 08:58:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344340000,4389.12,4389.12,4389.12,4389.12,0.0,0.0,0.0,2026-01-02 08:59:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344400000,4389.12,4390.24,4386.52,4390.24,0.45,1974.2766,1974.2766,2026-01-02 09:00:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344460000,4390.24,4390.24,4387.53,4387.53,0.03,131.6259,131.6259,2026-01-02 09:01:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344520000,4387.53,4387.53,4387.53,4387.53,0.0,0.0,0.0,2026-01-02 09:02:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344580000,4387.53,4395.53,4387.53,4395.36,1.36,5976.4085,5976.4085,2026-01-02 09:03:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344640000,4395.36,4395.36,4392.03,4392.03,0.38,1669.2281,1669.2281,2026-01-02 09:04:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344700000,4392.03,4396.29,4392.03,4393.03,0.68,2988.4338,2988.4338,2026-01-02 09:05:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344760000,4393.03,4395.35,4391.3,4393.85,0.08,351.4954,351.4954,2026-01-02 09:06:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344820000,4393.85,4393.85,4387.61,4387.82,0.64,2808.8739,2808.8739,2026-01-02 09:07:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344880000,4387.82,4387.82,4387.82,4387.82,0.0,0.0,0.0,2026-01-02 09:08:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767344940000,4387.82,4390.54,4387.82,4390.54,0.02,87.8108,87.8108,2026-01-02 09:09:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345000000,4390.54,4394.96,4390.54,4391.7,1.73,7601.2111,7601.2111,2026-01-02 09:10:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345060000,4391.7,4391.7,4389.0,4389.0,0.67,2941.0996,2941.0996,2026-01-02 09:11:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345120000,4389.0,4389.02,4389.0,4389.02,0.17,746.1334,746.1334,2026-01-02 09:12:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345180000,4389.02,4389.77,4389.02,4389.77,0.02,87.7954,87.7954,2026-01-02 09:13:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345240000,4389.77,4391.99,4389.77,4391.99,0.4,1756.786,1756.786,2026-01-02 09:14:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345300000,4391.99,4391.99,4391.99,4391.99,0.0,0.0,0.0,2026-01-02 09:15:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345360000,4391.99,4392.0,4389.05,4389.83,1.43,6278.1813,6278.1813,2026-01-02 09:16:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345420000,4389.83,4396.62,4389.83,4393.28,1.85,8129.3645,8129.3645,2026-01-02 09:17:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345480000,4393.28,4395.28,4391.51,4395.28,0.38,1669.769,1669.769,2026-01-02 09:18:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345540000,4395.28,4395.28,4395.28,4395.28,0.0,0.0,0.0,2026-01-02 09:19:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345600000,4395.28,4395.28,4395.28,4395.28,0.0,0.0,0.0,2026-01-02 09:20:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345660000,4395.28,4395.28,4390.81,4390.81,0.03,131.7243,131.7243,2026-01-02 09:21:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345720000,4390.81,4393.88,4389.07,4390.0,1.26,5532.3257,5532.3257,2026-01-02 09:22:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345780000,4390.0,4390.7,4388.0,4388.0,1.7,7461.4242,7461.4242,2026-01-02 09:23:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345840000,4388.0,4388.0,4388.0,4388.0,0.0,0.0,0.0,2026-01-02 09:24:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345900000,4388.0,4388.38,4388.0,4388.0,2.32,10180.3046,10180.3046,2026-01-02 09:25:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767345960000,4388.0,4388.0,4388.0,4388.0,0.0,0.0,0.0,2026-01-02 09:26:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346020000,4388.0,4388.0,4388.0,4388.0,0.0,0.0,0.0,2026-01-02 09:27:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346080000,4388.0,4389.18,4388.0,4389.18,0.15,658.2483,658.2483,2026-01-02 09:28:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346140000,4389.18,4392.38,4388.64,4392.38,0.32,1404.9266,1404.9266,2026-01-02 09:29:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346200000,4392.38,4393.72,4390.66,4393.72,0.2,878.6522,878.6522,2026-01-02 09:30:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346260000,4393.72,4393.72,4393.72,4393.72,0.0,0.0,0.0,2026-01-02 09:31:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346320000,4393.72,4393.72,4393.72,4393.72,0.0,0.0,0.0,2026-01-02 09:32:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346380000,4393.72,4393.72,4389.42,4389.42,0.11,483.0126,483.0126,2026-01-02 09:33:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346440000,4389.42,4393.88,4389.42,4392.0,0.83,3646.1635,3646.1635,2026-01-02 09:34:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346500000,4392.0,4394.0,4392.0,4393.94,0.91,3998.537,3998.537,2026-01-02 09:35:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346560000,4393.94,4394.0,4385.37,4386.03,2.5,10968.5721,10968.5721,2026-01-02 09:36:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346620000,4386.03,4388.31,4386.03,4388.31,0.4,1755.1161,1755.1161,2026-01-02 09:37:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346680000,4388.31,4388.31,4388.31,4388.31,0.0,0.0,0.0,2026-01-02 09:38:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346740000,4388.31,4388.31,4388.31,4388.31,0.0,0.0,0.0,2026-01-02 09:39:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346800000,4388.31,4389.29,4388.31,4388.31,0.1,438.88,438.88,2026-01-02 09:40:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346860000,4388.31,4388.31,4388.31,4388.31,0.0,0.0,0.0,2026-01-02 09:41:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346920000,4388.31,4388.31,4388.31,4388.31,0.0,0.0,0.0,2026-01-02 09:42:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767346980000,4388.31,4388.31,4388.31,4388.31,0.0,0.0,0.0,2026-01-02 09:43:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347040000,4388.31,4391.03,4388.31,4391.03,0.38,1668.5914,1668.5914,2026-01-02 09:44:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347100000,4391.03,4395.78,4391.03,4395.13,1.3,5710.1068,5710.1068,2026-01-02 09:45:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347160000,4395.13,4395.13,4395.13,4395.13,0.0,0.0,0.0,2026-01-02 09:46:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347220000,4395.13,4395.13,4393.72,4393.72,0.11,483.3092,483.3092,2026-01-02 09:47:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347280000,4393.72,4393.72,4393.72,4393.72,0.0,0.0,0.0,2026-01-02 09:48:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347340000,4393.72,4395.72,4390.88,4395.72,0.85,3735.0869,3735.0869,2026-01-02 09:49:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347400000,4395.72,4395.72,4395.34,4395.34,0.06,263.7204,263.7204,2026-01-02 09:50:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347460000,4395.34,4395.34,4395.34,4395.34,0.0,0.0,0.0,2026-01-02 09:51:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347520000,4395.34,4395.78,4393.58,4393.58,1.73,7603.7383,7603.7383,2026-01-02 09:52:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347580000,4393.58,4394.65,4393.58,4394.65,0.03,131.8395,131.8395,2026-01-02 09:53:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347640000,4394.65,4395.78,4394.65,4395.78,0.4,1758.3099,1758.3099,2026-01-02 09:54:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347700000,4395.78,4395.78,4392.48,4395.51,0.12,527.3396,527.3396,2026-01-02 09:55:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347760000,4395.51,4395.51,4393.68,4393.68,0.21,922.6728,922.6728,2026-01-02 09:56:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347820000,4393.68,4393.68,4390.51,4390.51,0.01,43.9051,43.9051,2026-01-02 09:57:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347880000,4390.51,4390.83,4390.51,4390.83,0.1,439.0798,439.0798,2026-01-02 09:58:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767347940000,4390.83,4390.83,4389.0,4389.0,0.3,1316.7436,1316.7436,2026-01-02 09:59:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348000000,4389.0,4389.0,4389.0,4389.0,0.08,351.12,351.12,2026-01-02 10:00:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348060000,4389.0,4390.52,4389.0,4390.52,0.27,1185.3576,1185.3576,2026-01-02 10:01:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348120000,4390.52,4390.76,4387.5,4387.55,1.93,8469.6711,8469.6711,2026-01-02 10:02:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348180000,4387.55,4387.55,4385.9,4385.9,0.35,1535.2994,1535.2994,2026-01-02 10:03:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348240000,4385.9,4385.9,4385.24,4385.24,0.11,482.3764,482.3764,2026-01-02 10:04:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348300000,4385.24,4386.06,4385.24,4386.06,0.05,219.303,219.303,2026-01-02 10:05:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348360000,4386.06,4386.82,4383.28,4383.43,1.71,7497.7363,7497.7363,2026-01-02 10:06:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348420000,4383.43,4386.72,4383.43,4384.92,0.42,1842.0435,1842.0435,2026-01-02 10:07:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348480000,4384.92,4391.31,4384.92,4386.87,0.61,2677.4781,2677.4781,2026-01-02 10:08:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348540000,4386.87,4392.06,4386.87,4392.06,0.24,1053.9125,1053.9125,2026-01-02 10:09:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348600000,4392.06,4393.99,4390.82,4393.99,0.18,790.7597,790.7597,2026-01-02 10:10:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348660000,4393.99,4393.99,4393.95,4393.96,0.14,615.1538,615.1538,2026-01-02 10:11:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348720000,4393.96,4393.96,4393.96,4393.96,0.0,0.0,0.0,2026-01-02 10:12:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348780000,4393.96,4393.96,4393.96,4393.96,0.0,0.0,0.0,2026-01-02 10:13:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348840000,4393.96,4393.96,4393.89,4393.89,0.02,87.8778,87.8778,2026-01-02 10:14:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348900000,4393.89,4393.89,4386.19,4386.86,1.52,6671.3183,6671.3183,2026-01-02 10:15:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767348960000,4386.86,4391.36,4386.86,4390.29,0.75,3292.486,3292.486,2026-01-02 10:16:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349020000,4390.29,4391.09,4390.29,4391.09,0.02,87.8218,87.8218,2026-01-02 10:17:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349080000,4391.09,4391.09,4391.09,4391.09,0.0,0.0,0.0,2026-01-02 10:18:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349140000,4391.09,4391.09,4385.38,4385.38,0.01,43.8538,43.8538,2026-01-02 10:19:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349200000,4385.38,4390.21,4385.22,4390.21,0.18,789.7087,789.7087,2026-01-02 10:20:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349260000,4390.21,4390.21,4381.99,4388.0,0.57,2499.055,2499.055,2026-01-02 10:21:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349320000,4388.0,4388.0,4385.81,4385.81,0.05,219.2905,219.2905,2026-01-02 10:22:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349380000,4385.81,4385.81,4385.7,4385.7,0.34,1491.138,1491.138,2026-01-02 10:23:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349440000,4385.7,4385.7,4385.7,4385.7,0.0,0.0,0.0,2026-01-02 10:24:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349500000,4385.7,4390.79,4385.7,4390.79,0.06,263.4474,263.4474,2026-01-02 10:25:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349560000,4390.79,4390.79,4384.15,4384.15,0.24,1052.5586,1052.5586,2026-01-02 10:26:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349620000,4384.15,4384.15,4381.98,4381.98,0.56,2454.27,2454.27,2026-01-02 10:27:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349680000,4381.98,4388.18,4381.98,4388.18,2.26,9906.6717,9906.6717,2026-01-02 10:28:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349740000,4388.18,4389.38,4388.18,4389.38,0.01,43.8938,43.8938,2026-01-02 10:29:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349800000,4389.38,4389.38,4383.07,4383.07,2.34,10263.6152,10263.6152,2026-01-02 10:30:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349860000,4383.07,4384.46,4383.07,4384.43,0.35,1534.5595,1534.5595,2026-01-02 10:31:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349920000,4384.43,4384.45,4382.47,4383.56,0.59,2586.4401,2586.4401,2026-01-02 10:32:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767349980000,4383.56,4383.56,4382.94,4382.94,0.53,2322.9696,2322.9696,2026-01-02 10:33:00+00:00,futures,USDT-FUTURES,XAUUSDT
1767350040000,4382.94,4382.94,4382.94,4382.94,0.0,0.0,0.0,2026-01-02 10:34:00+00:00,futures,USDT-FUTURES,XAUUSDT
