venue,product_type,symbol,hour_utc,bars,close,total_usdt_volume,total_base_volume,total_quote_volume
futures,USDT-FUTURES,XAUUSDT,2026-03-03 07:00:00+00:00,30,5310.53,2352291.6987,442.78000000000003,2352291.6987
spot,SPOT,BTCUSDT,2026-02-25 07:00:00+00:00,30,65030.58,18922636.81325064,291.068084,18922636.81325064
spot,SPOT,BTCUSDT,2026-02-25 08:00:00+00:00,60,65519.2,47100795.51472424,721.53166,47100795.51472424
spot,SPOT,BTCUSDT,2026-02-25 09:00:00+00:00,60,65554.47,31173820.81292008,475.674363,31173820.81292008
spot,SPOT,BTCUSDT,2026-02-25 10:00:00+00:00,59,65399.41,13528931.40834008,206.601381,13528931.40834008
spot,SPOT,BTCUSDT,2026-02-25 11:00:00+00:00,60,65429.98,11141899.91620713,170.525901,11141899.91620713
spot,SPOT,BTCUSDT,2026-02-25 12:00:00+00:00,60,66066.56,29820539.63079533,452.851232,29820539.63079533
spot,SPOT,BTCUSDT,2026-02-25 13:00:00+00:00,60,66239.48,27993322.04172041,422.589826,27993322.04172041
spot,SPOT,BTCUSDT,2026-02-25 14:00:00+00:00,59,66972.72,35059776.82984033,526.703638,35059776.82984033
spot,SPOT,BTCUSDT,2026-02-25 15:00:00+00:00,60,67398.19,38989138.22807666,580.525947,38989138.22807666
spot,SPOT,BTCUSDT,2026-02-25 16:00:00+00:00,60,68279.9,34207839.76804843,504.122313,34207839.76804843
spot,SPOT,BTCUSDT,2026-02-25 17:00:00+00:00,59,68660.89,32039570.90745584,467.77768100000003,32039570.90745584
spot,SPOT,BTCUSDT,2026-02-25 18:00:00+00:00,60,69320.95,29426281.405072458,425.821136,29426281.405072458
spot,SPOT,BTCUSDT,2026-02-25 19:00:00+00:00,60,69031.89,29119772.58452667,422.060265,29119772.58452667
spot,SPOT,BTCUSDT,2026-02-25 20:00:00+00:00,59,69144.87,40547531.042690694,587.582047,40547531.042690694
spot,SPOT,BTCUSDT,2026-02-25 21:00:00+00:00,60,68912.77,41472118.82863943,599.00908,41472118.82863943
spot,SPOT,BTCUSDT,2026-02-25 22:00:00+00:00,60,68435.31,32812820.01991218,478.12615900000003,32812820.01991218
spot,SPOT,BTCUSDT,2026-02-25 23:00:00+00:00,60,67988.5,55875897.9513678,819.640255,55875897.9513678
spot,SPOT,BTCUSDT,2026-02-26 00:00:00+00:00,59,68329.06,36850894.23489041,540.363184,36850894.23489041
spot,SPOT,BTCUSDT,2026-02-26 01:00:00+00:00,60,68242.95,37434528.54715155,547.172505,37434528.54715155
spot,SPOT,BTCUSDT,2026-02-26 02:00:00+00:00,60,68255.65,26904540.20259711,395.208434,26904540.20259711
spot,SPOT,BTCUSDT,2026-02-26 03:00:00+00:00,59,68216.22,26622258.21230765,390.505434,26622258.21230765
spot,SPOT,BTCUSDT,2026-02-26 04:00:00+00:00,60,68561.01,16679976.13342883,243.219823,16679976.13342883
spot,SPOT,BTCUSDT,2026-02-26 05:00:00+00:00,60,68434.67,11301141.62788625,165.342707,11301141.62788625
spot,SPOT,BTCUSDT,2026-02-26 06:00:00+00:00,59,68174.29,9423064.37055749,137.969101,9423064.37055749
spot,SPOT,BTCUSDT,2026-02-26 07:00:00+00:00,60,67829.08,14304302.10901567,210.137787,14304302.10901567
spot,SPOT,BTCUSDT,2026-02-26 08:00:00+00:00,60,67951.27,18614176.143957682,273.66497400000003,18614176.143957682
spot,SPOT,BTCUSDT,2026-02-26 09:00:00+00:00,60,68574.68,18225745.17188643,266.773417,18225745.17188643
spot,SPOT,BTCUSDT,2026-02-26 10:00:00+00:00,59,68296.34,11630872.27281957,169.941357,11630872.27281957
spot,SPOT,BTCUSDT,2026-02-26 11:00:00+00:00,60,68040.43,11970547.65012735,175.609324,11970547.65012735
spot,SPOT,BTCUSDT,2026-02-26 12:00:00+00:00,60,68162.8,20718376.60968357,303.960641,20718376.60968357
spot,SPOT,BTCUSDT,2026-02-26 13:00:00+00:00,59,67904.2,25252110.74818715,371.055483,25252110.74818715
spot,SPOT,BTCUSDT,2026-02-26 14:00:00+00:00,60,67697.0,32465998.50266307,478.855382,32465998.50266307
spot,SPOT,BTCUSDT,2026-02-26 15:00:00+00:00,60,67386.53,53901822.15340584,801.509894,53901822.15340584
spot,SPOT,BTCUSDT,2026-02-26 16:00:00+00:00,59,66651.82,27876170.62676919,416.114801,27876170.62676919
spot,SPOT,BTCUSDT,2026-02-26 17:00:00+00:00,60,66839.83,12290818.978231119,183.860962,12290818.978231119
spot,SPOT,BTCUSDT,2026-02-26 18:00:00+00:00,60,67309.14,20126758.3149084,300.015266,20126758.3149084
spot,SPOT,BTCUSDT,2026-02-26 19:00:00+00:00,60,67584.84,34042489.94705793,503.518972,34042489.94705793
spot,SPOT,BTCUSDT,2026-02-26 20:00:00+00:00,59,67420.04,14233677.58107319,210.665041,14233677.58107319
spot,SPOT,BTCUSDT,2026-02-26 21:00:00+00:00,60,67469.53,7191174.48575474,106.738991,7191174.48575474
spot,SPOT,BTCUSDT,2026-02-26 22:00:00+00:00,60,67568.01,7687893.11340065,113.895681,7687893.11340065
spot,SPOT,BTCUSDT,2026-02-26 23:00:00+00:00,59,67482.68,6437170.39540932,95.364183,6437170.39540932
spot,SPOT,BTCUSDT,2026-02-27 00:00:00+00:00,60,67227.54,9844998.3493568,146.429088,9844998.3493568
spot,SPOT,BTCUSDT,2026-02-27 01:00:00+00:00,60,67349.64,19922530.42428004,296.783056,19922530.42428004
spot,SPOT,BTCUSDT,2026-02-27 02:00:00+00:00,60,67260.15,12584152.599111151,186.687166,12584152.599111151
spot,SPOT,BTCUSDT,2026-02-27 03:00:00+00:00,59,67592.65,9007883.88514834,133.841794,9007883.88514834
spot,SPOT,BTCUSDT,2026-02-27 04:00:00+00:00,60,67743.95,17947039.943598058,264.45098,17947039.943598058
spot,SPOT,BTCUSDT,2026-02-27 05:00:00+00:00,60,67719.39,6662376.48382564,98.263573,6662376.48382564
spot,SPOT,BTCUSDT,2026-02-27 06:00:00+00:00,59,67648.14,4902118.6262551,72.428835,4902118.6262551
spot,SPOT,BTCUSDT,2026-02-27 07:00:00+00:00,60,67677.62,7645421.49311405,113.111144,7645421.49311405
spot,SPOT,BTCUSDT,2026-02-27 08:00:00+00:00,60,67931.25,11408900.4832533,168.046275,11408900.4832533
spot,SPOT,BTCUSDT,2026-02-27 09:00:00+00:00,59,67351.28,13390971.10364671,197.515019,13390971.10364671
spot,SPOT,BTCUSDT,2026-02-27 10:00:00+00:00,60,66607.53,25162467.86916828,376.171494,25162467.86916828
spot,SPOT,BTCUSDT,2026-02-27 11:00:00+00:00,60,66129.92,19270079.85080032,290.47025,19270079.85080032
spot,SPOT,BTCUSDT,2026-02-27 12:00:00+00:00,60,65933.33,11854396.88739987,179.793898,11854396.88739987
spot,SPOT,BTCUSDT,2026-02-27 13:00:00+00:00,59,66276.79,20632913.18162759,312.514868,20632913.18162759
spot,SPOT,BTCUSDT,2026-02-27 14:00:00+00:00,60,65887.25,21410053.89499311,324.211018,21410053.89499311
spot,SPOT,BTCUSDT,2026-02-27 15:00:00+00:00,60,66100.0,18174428.83537368,275.012464,18174428.83537368
spot,SPOT,BTCUSDT,2026-02-27 16:00:00+00:00,59,65476.81,17728535.21725008,269.46745400000003,17728535.21725008
spot,SPOT,BTCUSDT,2026-02-27 17:00:00+00:00,60,65706.56,19735767.84857317,301.657987,19735767.84857317
spot,SPOT,BTCUSDT,2026-02-27 18:00:00+00:00,60,65311.0,14552797.36776851,222.135029,14552797.36776851
spot,SPOT,BTCUSDT,2026-02-27 19:00:00+00:00,59,65389.29,9820882.21175573,150.347686,9820882.21175573
spot,SPOT,BTCUSDT,2026-02-27 20:00:00+00:00,60,65596.95,10061296.18535061,153.448779,10061296.18535061
spot,SPOT,BTCUSDT,2026-02-27 21:00:00+00:00,60,65532.63,7738230.29330722,117.957414,7738230.29330722
spot,SPOT,BTCUSDT,2026-02-27 22:00:00+00:00,60,65643.02,13465564.55575569,205.96215,13465564.55575569
spot,SPOT,BTCUSDT,2026-02-27 23:00:00+00:00,59,65873.33,7676801.08903237,116.638683,7676801.08903237
spot,SPOT,BTCUSDT,2026-02-28 00:00:00+00:00,60,65942.68,6558230.24566931,99.530875,6558230.24566931
spot,SPOT,BTCUSDT,2026-02-28 01:00:00+00:00,60,65781.2,5391181.4142061,81.848469,5391181.4142061
spot,SPOT,BTCUSDT,2026-02-28 02:00:00+00:00,59,65959.12,3731447.07717011,56.597951,3731447.07717011
spot,SPOT,BTCUSDT,2026-02-28 03:00:00+00:00,60,65794.85,5242043.31749264,79.600783,5242043.31749264
spot,SPOT,BTCUSDT,2026-02-28 04:00:00+00:00,60,65663.14,9680998.93755401,147.425237,9680998.93755401
spot,SPOT,BTCUSDT,2026-02-28 05:00:00+00:00,59,65590.8,5265545.6532550305,80.277259,5265545.6532550305
spot,SPOT,BTCUSDT,2026-02-28 06:00:00+00:00,60,63227.64,41621945.48806203,647.474968,41621945.48806203
spot,SPOT,BTCUSDT,2026-02-28 07:00:00+00:00,60,63826.95,27652632.80140699,433.588911,27652632.80140699
spot,SPOT,BTCUSDT,2026-02-28 08:00:00+00:00,60,63475.38,22033014.78903416,346.204509,22033014.78903416
spot,SPOT,BTCUSDT,2026-02-28 09:00:00+00:00,59,63658.2,12832947.52587241,201.57098,12832947.52587241
spot,SPOT,BTCUSDT,2026-02-28 10:00:00+00:00,60,64003.63,17969088.10447997,281.888636,17969088.10447997
spot,SPOT,BTCUSDT,2026-02-28 11:00:00+00:00,60,63847.37,13728026.06287629,214.306924,13728026.06287629
spot,SPOT,BTCUSDT,2026-02-28 12:00:00+00:00,59,64015.76,9254754.81679533,144.701315,9254754.81679533
spot,SPOT,BTCUSDT,2026-02-28 13:00:00+00:00,60,65110.34,24897192.96228658,386.24818899999997,24897192.96228658
spot,SPOT,BTCUSDT,2026-02-28 14:00:00+00:00,60,64430.7,26163240.46759601,403.768503,26163240.46759601
spot,SPOT,BTCUSDT,2026-02-28 15:00:00+00:00,59,64832.68,24024669.23728004,371.761428,24024669.23728004
spot,SPOT,BTCUSDT,2026-02-28 16:00:00+00:00,60,65096.45,8401067.62991517,129.378708,8401067.62991517
spot,SPOT,BTCUSDT,2026-02-28 17:00:00+00:00,60,65439.57,9470398.726864,145.3588,9470398.726864
spot,SPOT,BTCUSDT,2026-02-28 18:00:00+00:00,60,65901.83,15243877.84651595,232.243485,15243877.84651595
spot,SPOT,BTCUSDT,2026-02-28 19:00:00+00:00,59,66355.8,17160979.51027347,259.248308,17160979.51027347
spot,SPOT,BTCUSDT,2026-02-28 20:00:00+00:00,60,66955.59,17526314.4754463,262.553885,17526314.4754463
spot,SPOT,BTCUSDT,2026-02-28 21:00:00+00:00,60,66714.32,15380397.77213117,230.753527,15380397.77213117
spot,SPOT,BTCUSDT,2026-02-28 22:00:00+00:00,59,67111.47,11604468.41942676,172.627334,11604468.41942676
spot,SPOT,BTCUSDT,2026-02-28 23:00:00+00:00,60,66962.0,6506117.15252483,97.141285,6506117.15252483
spot,SPOT,BTCUSDT,2026-03-01 00:00:00+00:00,60,66792.5,6455149.147488791,96.572495,6455149.147488791
spot,SPOT,BTCUSDT,2026-03-01 01:00:00+00:00,59,67337.64,34330367.75350811,513.677459,34330367.75350811
spot,SPOT,BTCUSDT,2026-03-01 02:00:00+00:00,60,67613.17,23759418.25813444,350.207622,23759418.25813444
spot,SPOT,BTCUSDT,2026-03-01 03:00:00+00:00,60,67504.01,12139573.64156657,179.683638,12139573.64156657
spot,SPOT,BTCUSDT,2026-03-01 04:00:00+00:00,60,67343.15,14256360.59766568,211.835894,14256360.59766568
spot,SPOT,BTCUSDT,2026-03-01 05:00:00+00:00,59,67288.52,9087111.00364194,134.82673,9087111.00364194
spot,SPOT,BTCUSDT,2026-03-01 06:00:00+00:00,60,66925.35,18302896.28259033,273.102325,18302896.28259033
spot,SPOT,BTCUSDT,2026-03-01 07:00:00+00:00,60,67138.72,9541533.6260343,142.282518,9541533.6260343
spot,SPOT,BTCUSDT,2026-03-01 08:00:00+00:00,59,66565.38,19416421.53599547,290.330151,19416421.53599547
spot,SPOT,BTCUSDT,2026-03-01 09:00:00+00:00,60,66409.2,14298194.35312672,215.026969,14298194.35312672
spot,SPOT,BTCUSDT,2026-03-01 10:00:00+00:00,60,66460.24,9520347.9126677,143.18628,9520347.9126677
spot,SPOT,BTCUSDT,2026-03-01 11:00:00+00:00,59,66468.97,5667923.22497657,85.225058,5667923.22497657
spot,SPOT,BTCUSDT,2026-03-01 12:00:00+00:00,60,66294.58,7216535.7174509,108.679039,7216535.7174509
spot,SPOT,BTCUSDT,2026-03-01 13:00:00+00:00,60,66937.4,28704889.87581224,429.577508,28704889.87581224
spot,SPOT,BTCUSDT,2026-03-01 14:00:00+00:00,60,66847.97,16580903.04622291,247.690007,16580903.04622291
spot,SPOT,BTCUSDT,2026-03-01 15:00:00+00:00,59,66843.68,12633698.99080714,188.365352,12633698.99080714
spot,SPOT,BTCUSDT,2026-03-01 16:00:00+00:00,60,66133.47,22439650.79943015,337.32531,22439650.79943015
spot,SPOT,BTCUSDT,2026-03-01 17:00:00+00:00,60,65977.82,19177065.14323639,290.492837,19177065.14323639
spot,SPOT,BTCUSDT,2026-03-01 18:00:00+00:00,59,66317.26,14389774.69328184,216.848176,14389774.69328184
spot,SPOT,BTCUSDT,2026-03-01 19:00:00+00:00,60,65958.03,11805804.17980675,178.80267,11805804.17980675
spot,SPOT,BTCUSDT,2026-03-01 20:00:00+00:00,60,65292.16,12812708.76183389,195.902589,12812708.76183389
spot,SPOT,BTCUSDT,2026-03-01 21:00:00+00:00,60,65663.01,7085879.2951890705,108.147024,7085879.2951890705
spot,SPOT,BTCUSDT,2026-03-01 22:00:00+00:00,59,65262.02,33573543.41015696,510.939642,33573543.41015696
spot,SPOT,BTCUSDT,2026-03-01 23:00:00+00:00,60,65779.35,17129107.02873474,260.856833,17129107.02873474
spot,SPOT,BTCUSDT,2026-03-02 00:00:00+00:00,60,66511.41,18240356.57755374,275.17024200000003,18240356.57755374
spot,SPOT,BTCUSDT,2026-03-02 01:00:00+00:00,59,66527.73,17139477.0458038,257.065073,17139477.0458038
spot,SPOT,BTCUSDT,2026-03-02 02:00:00+00:00,60,66279.6,14930194.38559823,225.458137,14930194.38559823
spot,SPOT,BTCUSDT,2026-03-02 03:00:00+00:00,60,66816.16,13824354.3804445,207.26129,13824354.3804445
spot,SPOT,BTCUSDT,2026-03-02 04:00:00+00:00,59,66860.37,13293351.07761335,199.01328800000002,13293351.07761335
spot,SPOT,BTCUSDT,2026-03-02 05:00:00+00:00,60,66726.79,15035599.41798996,225.213737,15035599.41798996
spot,SPOT,BTCUSDT,2026-03-02 06:00:00+00:00,60,66212.76,10178782.26183659,153.514361,10178782.26183659
spot,SPOT,BTCUSDT,2026-03-02 07:00:00+00:00,60,66007.12,15489757.11920639,235.322105,15489757.11920639
spot,SPOT,BTCUSDT,2026-03-02 08:00:00+00:00,59,66286.25,14055566.12325416,213.092239,14055566.12325416
spot,SPOT,BTCUSDT,2026-03-02 09:00:00+00:00,60,66168.81,14668805.12356343,220.896703,14668805.12356343
spot,SPOT,BTCUSDT,2026-03-02 10:00:00+00:00,60,66319.53,10169849.70312648,153.536133,10169849.70312648
spot,SPOT,BTCUSDT,2026-03-02 11:00:00+00:00,59,66361.42,13114051.14004455,198.097458,13114051.14004455
spot,SPOT,BTCUSDT,2026-03-02 12:00:00+00:00,60,65957.0,9735421.83973919,147.323267,9735421.83973919
spot,SPOT,BTCUSDT,2026-03-02 13:00:00+00:00,60,65443.49,12313161.0753351,187.319102,12313161.0753351
spot,SPOT,BTCUSDT,2026-03-02 14:00:00+00:00,59,67162.61,24223929.35758697,365.414959,24223929.35758697
spot,SPOT,BTCUSDT,2026-03-02 15:00:00+00:00,60,69121.3,42622760.50487267,621.3136920000001,42622760.50487267
spot,SPOT,BTCUSDT,2026-03-02 16:00:00+00:00,60,69418.92,30782649.42548121,443.092704,30782649.42548121
spot,SPOT,BTCUSDT,2026-03-02 17:00:00+00:00,60,69191.41,15322218.37429546,221.323113,15322218.37429546
spot,SPOT,BTCUSDT,2026-03-02 18:00:00+00:00,59,68883.29,16921880.06149399,245.241342,16921880.06149399
spot,SPOT,BTCUSDT,2026-03-02 19:00:00+00:00,60,68967.44,22500348.56894871,326.936539,22500348.56894871
spot,SPOT,BTCUSDT,2026-03-02 20:00:00+00:00,60,69101.15,14514863.654792469,210.132022,14514863.654792469
spot,SPOT,BTCUSDT,2026-03-02 21:00:00+00:00,59,69398.61,7763868.35063889,112.034285,7763868.35063889
spot,SPOT,BTCUSDT,2026-03-02 22:00:00+00:00,60,69437.67,9051532.77719138,130.535935,9051532.77719138
spot,SPOT,BTCUSDT,2026-03-02 23:00:00+00:00,60,68832.56,16225391.69974805,235.048421,16225391.69974805
spot,SPOT,BTCUSDT,2026-03-03 00:00:00+00:00,59,69081.41,9631955.39830114,139.79979,9631955.39830114
spot,SPOT,BTCUSDT,2026-03-03 01:00:00+00:00,60,68747.79,11048719.01472637,160.214347,11048719.01472637
spot,SPOT,BTCUSDT,2026-03-03 02:00:00+00:00,60,68503.54,20001329.160482742,292.117006,20001329.160482742
spot,SPOT,BTCUSDT,2026-03-03 03:00:00+00:00,60,68371.14,7204019.2536679795,105.358466,7204019.2536679795
spot,SPOT,BTCUSDT,2026-03-03 04:00:00+00:00,59,68125.51,5374712.55960023,78.737669,5374712.55960023
spot,SPOT,BTCUSDT,2026-03-03 05:00:00+00:00,60,67943.31,11832700.91905772,173.479173,11832700.91905772
spot,SPOT,BTCUSDT,2026-03-03 06:00:00+00:00,60,68104.89,9463539.75927798,139.205774,9463539.75927798
spot,SPOT,BTCUSDT,2026-03-03 07:00:00+00:00,30,68239.29,5985947.24680764,87.854329,5985947.24680764
